V,µA,V.1,µA.1,V.2,µA.2,V.3,µA.3,V.4,µA.4,V.5,µA.5,V.6,µA.6,V.7,µA.7,V.8,µA.8
-0.46269702911377,-0.0448152422904968,-0.46269702911377,-0.147581100463867,-0.46269702911377,-0.0248253345489502,-0.46269702911377,-0.272989273071289,-0.46269702911377,-0.0360012054443359,-0.46269702911377,-0.0530481338500977,-0.46269702911377,-0.0360012054443359,-0.46269702911377,-0.0746250152587891,-0.46269702911377,-0.0008658212376457
-0.463712692260742,-0.0445842742919922,-0.463712692260742,-0.147581100463867,-0.463712692260742,-0.0250339508056641,-0.463712692260742,-0.272989273071289,-0.463712692260742,-0.0355243682861328,-0.463712692260742,-0.0536441802978516,-0.463712692260742,-0.0355243682861328,-0.463712692260742,-0.0765323638916016,-0.463712692260742,-0.0005851253413158
-0.46465015411377,-0.0445842742919922,-0.46465015411377,-0.147581100463867,-0.46465015411377,-0.0250339508056641,-0.46465015411377,-0.273466110229492,-0.46465015411377,-0.0364780426025391,-0.46465015411377,-0.0531673431396484,-0.46465015411377,-0.0355243682861328,-0.46465015411377,-0.0774860382080078,-0.46465015411377,-0.0005392426963887
-0.465665817260742,-0.0445842742919922,-0.465665817260742,-0.147581100463867,-0.465665817260742,-0.0250339508056641,-0.465665817260742,-0.272512435913086,-0.465665817260742,-0.0369548797607422,-0.465665817260742,-0.0526905059814453,-0.465665817260742,-0.0360012054443359,-0.465665817260742,-0.0784397125244141,-0.465665817260742,-0.0004895504175152
-0.466681480407715,-0.044703483581543,-0.466681480407715,-0.147581100463867,-0.466681480407715,-0.0245571136474609,-0.466681480407715,-0.272989273071289,-0.466681480407715,-0.0364780426025391,-0.466681480407715,-0.0541210174560547,-0.466681480407715,-0.0355243682861328,-0.466681480407715,-0.0789165496826172,-0.466681480407715,-0.000558585658634
-0.467618942260742,-0.0445842742919922,-0.467618942260742,-0.147581100463867,-0.467618942260742,-0.0236034393310547,-0.467618942260742,-0.272989273071289,-0.467618942260742,-0.0360012054443359,-0.467618942260742,-0.0536441802978516,-0.467618942260742,-0.0369548797607422,-0.467618942260742,-0.0798702239990234,-0.467618942260742,-0.0003926208112574
-0.468634605407715,-0.0450611114501953,-0.468634605407715,-0.147581100463867,-0.468634605407715,-0.0250339508056641,-0.468634605407715,-0.27310848236084,-0.468634605407715,-0.0374317169189453,-0.468634605407715,-0.0531673431396484,-0.468634605407715,-0.0374317169189453,-0.468634605407715,-0.0808238983154297,-0.468634605407715,-0.0008193120757915
-0.469650268554688,-0.0445842742919922,-0.469650268554688,-0.147581100463867,-0.469650268554688,-0.0245571136474609,-0.469650268554688,-0.273466110229492,-0.469650268554688,-0.0379085540771484,-0.469650268554688,-0.0531673431396484,-0.469650268554688,-0.0340938568115234,-0.469650268554688,-0.0832080841064453,-0.469650268554688,-0.0002928389482409
-0.470587730407715,-0.0460147857666016,-0.470587730407715,-0.147581100463867,-0.470587730407715,-0.0255107879638672,-0.470587730407715,-0.272989273071289,-0.470587730407715,-0.0369548797607422,-0.470587730407715,-0.0526905059814453,-0.470587730407715,-0.0355243682861328,-0.470587730407715,-0.0832080841064453,-0.470587730407715,-0.0016775456871779
-0.471603393554688,-0.0450611114501953,-0.471603393554688,-0.147104263305664,-0.471603393554688,-0.0240802764892578,-0.471603393554688,-0.274419784545898,-0.471603393554688,-0.0379085540771484,-0.471603393554688,-0.0530481338500977,-0.471603393554688,-0.0369548797607422,-0.471603393554688,-0.0836849212646484,-0.471603393554688,-0.0006742559800153
-0.47261905670166,-0.0455379486083984,-0.47261905670166,-0.147104263305664,-0.47261905670166,-0.0245571136474609,-0.47261905670166,-0.273466110229492,-0.47261905670166,-0.0369548797607422,-0.47261905670166,-0.0531673431396484,-0.47261905670166,-0.0369548797607422,-0.47261905670166,-0.0851154327392578,-0.47261905670166,-0.0011014854823985
-0.473634719848633,-0.0454187393188477,-0.473634719848633,-0.147104263305664,-0.473634719848633,-0.0236034393310547,-0.473634719848633,-0.273942947387695,-0.473634719848633,-0.0374317169189453,-0.473634719848633,-0.0531673431396484,-0.473634719848633,-0.0360012054443359,-0.473634719848633,-0.0860691070556641,-0.473634719848633,-0.0009326762719645
-0.47457218170166,-0.0455379486083984,-0.47457218170166,-0.147581100463867,-0.47457218170166,-0.0240802764892578,-0.47457218170166,-0.274419784545898,-0.47457218170166,-0.0374317169189453,-0.47457218170166,-0.0541210174560547,-0.47457218170166,-0.0360012054443359,-0.47457218170166,-0.0870227813720703,-0.47457218170166,-0.0010061093691709
-0.475587844848633,-0.0450313091278076,-0.475587844848633,-0.146627426147461,-0.475587844848633,-0.0250339508056641,-0.475587844848633,-0.274419784545898,-0.475587844848633,-0.0374317169189453,-0.475587844848633,-0.0541210174560547,-0.475587844848633,-0.0360012054443359,-0.475587844848633,-0.0894069671630859,-0.475587844848633,-0.0004498802980763
-0.476603507995605,-0.0445842742919922,-0.476603507995605,-0.147104263305664,-0.476603507995605,-0.0250339508056641,-0.476603507995605,-0.273942947387695,-0.476603507995605,-0.0383853912353516,-0.476603507995605,-0.0545978546142578,-0.476603507995605,-0.0364780426025391,-0.476603507995605,-0.0894069671630859,-0.476603507995605,0.0
-0.477540969848633,-0.0445842742919922,-0.477540969848633,-0.146627426147461,-0.477540969848633,-0.0245571136474609,-0.477540969848633,-0.273942947387695,-0.477540969848633,-0.0383853912353516,-0.477540969848633,-0.0541210174560547,-0.477540969848633,-0.0369548797607422,-0.477540969848633,-0.0913143157958984,-0.477540969848633,0.0
-0.478556632995605,-0.0448226928710938,-0.478556632995605,-0.147581100463867,-0.478556632995605,-0.0240802764892578,-0.478556632995605,-0.274896621704102,-0.478556632995605,-0.0383853912353516,-0.478556632995605,-0.054478645324707,-0.478556632995605,-0.0369548797607422,-0.478556632995605,-0.0922679901123047,-0.478556632995605,-9.1354318530204e-05
-0.479572296142578,-0.0450611114501953,-0.479572296142578,-0.14805793762207,-0.479572296142578,-0.0250339508056641,-0.479572296142578,-0.274896621704102,-0.479572296142578,-0.0383853912353516,-0.479572296142578,-0.0545978546142578,-0.479572296142578,-0.0360012054443359,-0.479572296142578,-0.0932216644287109,-0.479572296142578,-0.0002740629555906
-0.480509757995605,-0.0450611114501953,-0.480509757995605,-0.147104263305664,-0.480509757995605,-0.0245571136474609,-0.480509757995605,-0.274419784545898,-0.480509757995605,-0.0388622283935547,-0.480509757995605,-0.0545978546142578,-0.480509757995605,-0.0364780426025391,-0.480509757995605,-0.0960826873779297,-0.480509757995605,-0.0002226424175376
-0.481525421142578,-0.0455379486083984,-0.481525421142578,-0.146627426147461,-0.481525421142578,-0.0236034393310547,-0.481525421142578,-0.274419784545898,-0.481525421142578,-0.0388622283935547,-0.481525421142578,-0.0545978546142578,-0.481525421142578,-0.0360012054443359,-0.481525421142578,-0.0960826873779297,-0.481525421142578,-0.0006437696336995
-0.482541084289551,-0.0450611114501953,-0.482541084289551,-0.147104263305664,-0.482541084289551,-0.0236034393310547,-0.482541084289551,-0.275015830993652,-0.482541084289551,-0.0388622283935547,-0.482541084289551,-0.0545978546142578,-0.482541084289551,-0.0364780426025391,-0.482541084289551,-0.0984668731689453,-0.482541084289551,-0.0001106648899924
-0.483478546142578,-0.0455379486083984,-0.483478546142578,-0.148534774780273,-0.483478546142578,-0.0245571136474609,-0.483478546142578,-0.275850296020508,-0.483478546142578,-0.0388622283935547,-0.483478546142578,-0.0545978546142578,-0.483478546142578,-0.0364780426025391,-0.483478546142578,-0.0994205474853516,-0.483478546142578,-0.0005350520950741
-0.484494209289551,-0.0460147857666016,-0.484494209289551,-0.14805793762207,-0.484494209289551,-0.0245571136474609,-0.484494209289551,-0.275373458862305,-0.484494209289551,-0.039219856262207,-0.484494209289551,-0.0545978546142578,-0.484494209289551,-0.0364780426025391,-0.484494209289551,-0.100851058959961,-0.484494209289551,-0.0009561578432718
-0.485509872436523,-0.0460147857666016,-0.485509872436523,-0.147104263305664,-0.485509872436523,-0.0245571136474609,-0.485509872436523,-0.276327133178711,-0.485509872436523,-0.0393390655517578,-0.485509872436523,-0.0555515289306641,-0.485509872436523,-0.037074089050293,-0.485509872436523,-0.103235244750977,-0.485509872436523,-0.0009015202522277
-0.486525535583496,-0.0450611114501953,-0.486525535583496,-0.14805793762207,-0.486525535583496,-0.0245571136474609,-0.486525535583496,-0.275850296020508,-0.486525535583496,-0.0398159027099609,-0.486525535583496,-0.0565052032470703,-0.486525535583496,-0.0379085540771484,-0.486525535583496,-0.104188919067383,-0.486525535583496,0.0
-0.487462997436523,-0.0464916229248047,-0.487462997436523,-0.147581100463867,-0.487462997436523,-0.0245571136474609,-0.487462997436523,-0.275850296020508,-0.487462997436523,-0.0398159027099609,-0.487462997436523,-0.0555515289306641,-0.487462997436523,-0.0374317169189453,-0.487462997436523,-0.107049942016602,-0.487462997436523,-0.0012701760473039
-0.488478660583496,-0.0455379486083984,-0.488478660583496,-0.14805793762207,-0.488478660583496,-0.0245571136474609,-0.488478660583496,-0.275850296020508,-0.488478660583496,-0.0407695770263672,-0.488478660583496,-0.0560283660888672,-0.488478660583496,-0.0360012054443359,-0.488478660583496,-0.108003616333008,-0.488478660583496,-0.0002602341453937
-0.489494323730469,-0.0464916229248047,-0.489494323730469,-0.14805793762207,-0.489494323730469,-0.0245571136474609,-0.489494323730469,-0.276803970336914,-0.489494323730469,-0.0398159027099609,-0.489494323730469,-0.0565052032470703,-0.489494323730469,-0.0369548797607422,-0.489494323730469,-0.110864639282227,-0.489494323730469,-0.0011581985197588
-0.490431785583496,-0.0474452972412109,-0.490431785583496,-0.148534774780273,-0.490431785583496,-0.0245571136474609,-0.490431785583496,-0.275850296020508,-0.490431785583496,-0.0407695770263672,-0.490431785583496,-0.0569820404052734,-0.490431785583496,-0.0374317169189453,-0.490431785583496,-0.111818313598633,-0.490431785583496,-0.0020604522981121
-0.491447448730469,-0.0469684600830078,-0.491447448730469,-0.14805793762207,-0.491447448730469,-0.0240802764892578,-0.491447448730469,-0.277280807495117,-0.491447448730469,-0.0402927398681641,-0.491447448730469,-0.0565052032470703,-0.491447448730469,-0.0369548797607422,-0.491447448730469,-0.113248825073242,-0.491447448730469,-0.0015279051978678
-0.492463111877441,-0.0469684600830078,-0.492463111877441,-0.148534774780273,-0.492463111877441,-0.0236034393310547,-0.492463111877441,-0.276327133178711,-0.492463111877441,-0.0407695770263672,-0.492463111877441,-0.0555515289306641,-0.492463111877441,-0.0369548797607422,-0.492463111877441,-0.116109848022461,-0.492463111877441,-0.0014716376123638
-0.493400573730469,-0.0469684600830078,-0.493400573730469,-0.14805793762207,-0.493400573730469,-0.0245571136474609,-0.493400573730469,-0.278234481811523,-0.493400573730469,-0.0417232513427734,-0.493400573730469,-0.0565052032470703,-0.493400573730469,-0.0383853912353516,-0.493400573730469,-0.119447708129883,-0.493400573730469,-0.0014191876592424
-0.494416236877441,-0.0469684600830078,-0.494416236877441,-0.14805793762207,-0.494416236877441,-0.0250339508056641,-0.494416236877441,-0.276803970336914,-0.494416236877441,-0.0417232513427734,-0.494416236877441,-0.0555515289306641,-0.494416236877441,-0.0374317169189453,-0.494416236877441,-0.121355056762695,-0.494416236877441,-0.0013629200737384
-0.495431900024414,-0.0469684600830078,-0.495431900024414,-0.149011611938477,-0.495431900024414,-0.0236034393310547,-0.495431900024414,-0.27775764465332,-0.495431900024414,-0.0407695770263672,-0.495431900024414,-0.0565052032470703,-0.495431900024414,-0.0388622283935547,-0.495431900024414,-0.12516975402832,-0.495431900024414,-0.0013072101316973
-0.496369361877441,-0.0474452972412109,-0.496369361877441,-0.148534774780273,-0.496369361877441,-0.0245571136474609,-0.496369361877441,-0.277280807495117,-0.496369361877441,-0.0426769256591797,-0.496369361877441,-0.0565052032470703,-0.496369361877441,-0.0374317169189453,-0.496369361877441,-0.128030776977539,-0.496369361877441,-0.0017326267518474
-0.497385025024414,-0.0474452972412109,-0.497385025024414,-0.149011611938477,-0.497385025024414,-0.0250339508056641,-0.497385025024414,-0.277280807495117,-0.497385025024414,-0.0417232513427734,-0.497385025024414,-0.057220458984375,-0.497385025024414,-0.0374317169189453,-0.497385025024414,-0.129461288452148,-0.497385025024414,-0.0016769168098063
-0.498400688171387,-0.0483989715576172,-0.498400688171387,-0.149011611938477,-0.498400688171387,-0.0245571136474609,-0.498400688171387,-0.27775764465332,-0.498400688171387,-0.0412464141845703,-0.498400688171387,-0.0579357147216797,-0.498400688171387,-0.0377893447875977,-0.498400688171387,-0.132322311401367,-0.498400688171387,-0.0025748811841714
-0.499416351318359,-0.0474452972412109,-0.499416351318359,-0.149011611938477,-0.499416351318359,-0.0245571136474609,-0.499416351318359,-0.27918815612793,-0.499416351318359,-0.0422000885009766,-0.499416351318359,-0.0579357147216797,-0.499416351318359,-0.0383853912353516,-0.499416351318359,-0.137090682983398,-0.499416351318359,-0.001565496925724
-0.500353813171387,-0.0460147857666016,-0.500353813171387,-0.149011611938477,-0.500353813171387,-0.0250339508056641,-0.500353813171387,-0.278234481811523,-0.500353813171387,-0.0426769256591797,-0.500353813171387,-0.0574588775634766,-0.500353813171387,-0.0379085540771484,-0.500353813171387,-0.139474868774414,-0.500353813171387,0.0
﻿,,,,,,,,,,,,,,,,,
